Time,Label,Roll,Pitch,Yaw,Roll Rate,Pitch Rate,Yaw Rate
2.436945,talking,73.000000,32.800000,115.000000,-8.100000,2.200000,19.200000
2.449518,talking,72.900000,32.500000,115.000000,-9.800000,1.300000,24.900000
2.492311,talking,72.900000,32.200000,115.000000,-11.700000,0.300000,30.200000
2.504927,talking,72.800000,31.900000,114.800000,-12.100000,-0.500000,33.800000
2.517537,talking,72.800000,31.600000,114.700000,-13.200000,1.300000,33.800000
2.530195,talking,72.700000,31.300000,114.600000,-15.400000,4.700000,32.700000
2.573060,talking,72.600000,31.000000,114.700000,-15.500000,3.400000,32.000000
2.585779,talking,72.500000,30.600000,114.700000,-14.600000,1.700000,31.900000
2.598371,talking,72.400000,30.300000,114.800000,-15.000000,3.600000,32.800000
2.610959,talking,72.300000,29.900000,114.900000,-15.600000,5.300000,33.300000
2.623555,talking,72.300000,29.600000,114.900000,-14.600000,4.800000,33.200000
2.636237,talking,72.200000,29.300000,115.000000,-14.400000,7.300000,30.800000
2.648852,talking,72.200000,29.100000,115.300000,-15.200000,13.300000,28.100000
2.691789,talking,72.100000,28.800000,115.500000,-13.400000,12.600000,25.900000
2.704362,talking,72.100000,28.600000,115.700000,-11.400000,11.000000,24.600000
2.716940,talking,72.000000,28.400000,115.900000,-12.000000,12.000000,23.900000
2.759663,talking,72.000000,28.100000,116.100000,-12.400000,11.500000,22.400000
2.772435,talking,72.000000,27.900000,116.300000,-11.100000,11.200000,20.700000
2.785277,talking,71.900000,27.800000,116.500000,-10.300000,11.600000,19.100000
2.797931,talking,71.900000,27.600000,116.700000,-9.700000,14.000000,17.600000
2.810520,talking,71.900000,27.400000,116.900000,-7.600000,9.900000,18.600000
2.823169,talking,71.800000,27.200000,117.100000,-7.400000,4.200000,17.300000
2.835778,talking,71.700000,27.000000,117.200000,-9.300000,4.800000,16.800000
2.878533,talking,71.700000,26.800000,117.300000,-7.700000,4.000000,17.100000
2.891166,talking,71.700000,26.600000,117.500000,-5.000000,2.400000,15.600000
2.903765,talking,71.600000,26.500000,117.500000,-5.000000,2.900000,14.800000
2.916363,talking,71.600000,26.300000,117.700000,-4.600000,0.800000,11.400000
2.958951,talking,71.500000,26.200000,117.800000,-4.700000,3.900000,10.300000
2.971557,talking,71.500000,26.000000,118.000000,-3.700000,3.200000,9.800000
2.984410,talking,71.500000,25.900000,118.200000,-4.700000,3.200000,11.700000
2.997027,talking,71.400000,25.700000,118.200000,-3.400000,-2.700000,12.500000
3.009582,talking,71.400000,25.600000,118.200000,-1.800000,-5.800000,11.700000
3.022208,talking,71.400000,25.400000,118.300000,-2.800000,-3.800000,9.600000
3.034856,talking,71.300000,25.300000,118.400000,-2.800000,-2.900000,8.100000
3.077612,talking,71.300000,25.200000,118.400000,-1.100000,-7.600000,7.600000
3.090304,talking,71.200000,25.000000,118.400000,-0.500000,-9.800000,7.500000
3.102985,talking,71.200000,24.900000,118.300000,-1.000000,-8.300000,7.700000
3.145767,talking,71.200000,24.800000,118.300000,-0.600000,-9.100000,5.600000
3.158482,talking,71.100000,24.700000,118.300000,-0.500000,-8.300000,5.200000
3.171053,talking,71.100000,24.600000,118.300000,-0.100000,-6.800000,5.300000
3.183800,talking,71.100000,24.500000,118.400000,-0.300000,-6.300000,5.200000
3.196442,talking,71.100000,24.500000,118.400000,-0.300000,-8.600000,5.400000
3.209115,talking,71.000000,24.400000,118.300000,0.200000,-9.300000,4.800000
3.221712,talking,71.000000,24.300000,118.400000,-0.800000,-6.100000,3.700000
3.264380,talking,71.000000,24.200000,118.400000,-0.500000,-6.100000,2.700000
3.277168,talking,71.000000,24.200000,118.500000,-1.000000,-5.300000,2.800000
3.289836,talking,70.900000,24.100000,118.500000,-1.500000,-4.400000,2.300000
3.302842,talking,70.900000,24.100000,118.600000,-1.200000,-4.400000,1.800000
3.345744,talking,70.900000,24.000000,118.600000,-0.700000,-4.400000,1.900000
3.358435,talking,70.900000,24.000000,118.700000,-0.400000,-3.300000,1.600000
3.371039,talking,70.800000,24.000000,118.700000,0.100000,-2.500000,1.300000
3.383782,talking,70.800000,23.900000,118.700000,1.000000,-2.600000,0.600000
3.396433,talking,70.900000,23.900000,118.700000,1.300000,-1.600000,-0.200000
3.409037,talking,70.900000,24.000000,118.800000,1.000000,0.600000,-0.700000
3.451674,talking,70.900000,24.000000,118.900000,1.100000,1.700000,-1.300000
3.464296,talking,70.900000,24.000000,118.900000,1.200000,1.700000,-1.400000
3.477094,talking,70.900000,24.000000,119.000000,1.100000,2.000000,-1.200000
3.489894,talking,71.000000,24.000000,119.100000,0.500000,3.100000,-1.000000
3.532665,talking,71.000000,24.000000,119.100000,0.400000,2.200000,-0.900000
3.545316,talking,71.000000,24.000000,119.200000,0.600000,1.300000,-1.300000
3.557915,talking,71.000000,24.000000,119.300000,0.800000,1.500000,-1.400000
3.570486,talking,71.000000,24.000000,119.400000,0.500000,1.000000,-1.200000
3.583258,talking,71.000000,24.000000,119.400000,-0.200000,0.000000,-1.400000
3.595952,talking,71.000000,24.000000,119.500000,-0.300000,-1.100000,-1.500000
3.608552,talking,70.900000,24.000000,119.500000,-0.100000,-2.100000,-1.200000
3.651167,talking,70.900000,24.000000,119.500000,0.400000,-3.700000,-1.800000
3.663752,talking,70.900000,24.000000,119.400000,-0.100000,-4.200000,-2.900000
3.676358,talking,70.900000,24.000000,119.400000,-0.800000,-1.900000,-3.300000
3.719298,talking,70.800000,24.000000,119.400000,0.100000,-3.900000,-4.000000
3.731952,talking,70.800000,24.000000,119.300000,1.000000,-6.800000,-4.200000
3.744546,talking,70.700000,24.100000,119.200000,1.400000,-6.100000,-5.100000
3.757133,talking,70.700000,24.100000,119.200000,0.900000,-5.100000,-6.200000
3.769739,talking,70.700000,24.100000,119.100000,-0.100000,-5.300000,-5.600000
3.782697,talking,70.600000,24.200000,119.000000,0.700000,-7.700000,-5.500000
3.795346,talking,70.600000,24.200000,118.900000,0.500000,-6.400000,-6.400000
3.838135,talking,70.600000,24.200000,118.800000,-0.100000,-3.300000,-6.400000
3.850758,talking,70.500000,24.300000,118.800000,1.000000,-4.900000,-6.700000
3.863360,talking,70.500000,24.300000,118.700000,1.700000,-5.300000,-6.600000
3.875983,talking,70.500000,24.400000,118.700000,1.100000,-4.000000,-6.200000
3.918720,talking,70.400000,24.400000,118.600000,1.000000,-3.500000,-6.400000
3.931401,talking,70.400000,24.400000,118.600000,1.600000,-2.200000,-6.100000
3.944035,talking,70.400000,24.500000,118.600000,3.000000,-1.100000,-6.600000
3.956773,talking,70.400000,24.500000,118.600000,3.600000,-1.200000,-6.300000
3.969368,talking,70.400000,24.600000,118.600000,3.400000,-2.200000,-5.800000
3.982171,talking,70.400000,24.600000,118.600000,3.300000,-2.200000,-5.100000
3.994840,talking,70.400000,24.600000,118.500000,3.700000,-1.000000,-4.300000
4.037462,talking,70.500000,24.600000,118.500000,4.200000,-1.500000,-3.700000
4.050112,talking,70.500000,24.600000,118.400000,4.900000,-3.100000,-3.500000
4.062701,talking,70.500000,24.700000,118.300000,4.600000,-1.600000,-3.400000
4.105684,talking,70.600000,24.700000,118.300000,4.900000,-0.100000,-4.200000
4.118491,talking,70.600000,24.700000,118.200000,4.900000,0.700000,-4.100000
4.131133,talking,70.700000,24.800000,118.200000,4.500000,1.000000,-3.400000
4.143724,talking,70.700000,24.800000,118.200000,3.600000,1.800000,-2.600000
4.156340,talking,70.700000,24.800000,118.200000,2.900000,2.200000,-2.400000
4.168990,talking,70.800000,24.800000,118.100000,2.700000,2.300000,-1.600000
4.181657,talking,70.800000,24.800000,118.100000,3.000000,1.700000,-0.500000
4.224575,talking,70.800000,24.800000,118.100000,2.800000,-0.300000,-0.000000
4.237207,talking,70.800000,24.800000,118.100000,1.400000,-0.300000,0.300000
4.249819,talking,70.800000,24.800000,118.000000,0.900000,0.300000,1.200000
4.262458,talking,70.800000,24.800000,118.000000,1.200000,0.400000,1.700000
4.305214,talking,70.900000,24.800000,117.900000,1.000000,1.300000,1.800000
4.318012,talking,70.900000,24.700000,117.900000,0.400000,2.000000,1.900000
4.330603,talking,70.900000,24.700000,117.900000,0.100000,2.500000,2.100000
4.343270,talking,70.900000,24.700000,117.900000,0.100000,3.300000,2.400000
4.355888,talking,71.000000,24.700000,117.900000,-0.000000,4.300000,2.600000
4.368491,talking,71.000000,24.700000,117.900000,-0.400000,5.200000,3.200000
4.411245,talking,71.000000,24.700000,117.900000,-1.100000,4.700000,3.300000
4.423837,talking,71.000000,24.700000,117.900000,-2.300000,4.600000,3.700000
4.436513,talking,71.000000,24.600000,118.000000,-3.300000,4.600000,3.700000
4.449100,talking,71.000000,24.600000,118.000000,-3.600000,3.700000,4.300000
4.491944,talking,71.000000,24.600000,118.000000,-3.700000,2.700000,4.000000
4.504636,talking,70.900000,24.500000,118.000000,-3.800000,2.900000,3.200000
4.517219,talking,70.900000,24.500000,118.000000,-3.800000,2.100000,1.900000
4.529780,talking,70.800000,24.500000,118.000000,-4.200000,1.200000,1.500000
4.542406,talking,70.800000,24.500000,118.000000,-4.900000,1.700000,0.500000
4.555120,talking,70.700000,24.500000,118.100000,-4.100000,2.800000,0.200000
4.567719,talking,70.700000,24.500000,118.100000,-2.700000,3.100000,-0.400000
4.610681,talking,70.700000,24.500000,118.100000,-2.000000,2.800000,-2.400000
4.623288,talking,70.600000,24.600000,118.200000,-1.400000,2.100000,-3.600000
4.635908,talking,70.600000,24.600000,118.200000,-0.400000,0.100000,-4.500000
4.648534,talking,70.600000,24.600000,118.200000,-0.900000,1.000000,-4.700000
4.691237,talking,70.500000,24.600000,118.300000,-1.400000,1.600000,-4.600000
4.703924,talking,70.500000,24.600000,118.300000,-1.600000,0.400000,-2.900000
4.716623,talking,70.500000,24.600000,118.200000,-1.200000,-2.600000,-1.000000
4.729199,talking,70.400000,24.600000,118.100000,-0.900000,-4.500000,-1.300000
4.741807,talking,70.400000,24.600000,118.100000,-0.600000,-2.100000,-3.600000
4.754480,talking,70.400000,24.700000,118.200000,-1.600000,2.200000,-2.600000
4.797480,talking,70.400000,24.600000,118.200000,-1.100000,-1.600000,-0.800000
4.810215,talking,70.400000,24.600000,118.200000,0.300000,-4.100000,0.700000
4.822811,talking,70.400000,24.600000,118.300000,-0.000000,0.100000,1.200000
4.835434,talking,70.400000,24.600000,118.400000,-0.900000,5.800000,1.100000
4.878262,talking,70.400000,24.600000,118.500000,-0.100000,3.700000,2.700000
4.891170,talking,70.400000,24.600000,118.500000,2.200000,-2.300000,2.100000
4.903778,talking,70.400000,24.600000,118.500000,1.000000,-0.100000,1.200000
4.916398,talking,70.400000,24.600000,118.600000,-1.200000,4.900000,0.500000
4.928983,talking,70.400000,24.600000,118.800000,-1.200000,4.600000,0.700000
4.941642,talking,70.500000,24.500000,118.800000,0.900000,0.800000,2.700000
4.954228,talking,70.500000,24.500000,118.900000,0.600000,0.400000,3.100000
4.996979,talking,70.500000,24.500000,119.000000,-2.700000,4.500000,4.100000
5.009589,talking,70.500000,24.400000,119.100000,-2.500000,2.600000,4.300000
5.022179,talking,70.500000,24.400000,119.100000,-0.400000,0.100000,3.800000
5.064922,talking,70.500000,24.400000,119.200000,0.400000,1.900000,3.800000
5.077610,talking,70.500000,24.300000,119.300000,-1.200000,3.800000,3.300000
5.090489,talking,70.500000,24.300000,119.400000,-1.200000,2.400000,2.400000
5.103183,talking,70.500000,24.300000,119.500000,-1.000000,0.900000,3.100000
5.115818,talking,70.500000,24.200000,119.500000,-2.000000,2.300000,4.500000
5.128488,talking,70.400000,24.200000,119.600000,-2.100000,2.000000,4.000000
5.141083,talking,70.400000,24.100000,119.600000,-1.700000,-0.900000,3.600000
5.183700,talking,70.400000,24.100000,119.600000,-1.100000,-1.400000,3.300000
5.196579,talking,70.400000,24.000000,119.500000,-0.600000,-0.800000,1.600000
5.209246,talking,70.400000,24.000000,119.500000,-0.600000,1.200000,0.800000
5.221837,talking,70.400000,24.000000,119.500000,0.700000,-0.700000,-0.800000
5.264487,talking,70.400000,24.100000,119.500000,0.700000,-0.100000,-1.400000
5.277164,talking,70.400000,24.100000,119.400000,0.100000,1.100000,-1.400000
5.289871,talking,70.400000,24.100000,119.400000,0.900000,-1.200000,-1.000000
5.302675,talking,70.400000,24.100000,119.300000,1.100000,-3.200000,-0.800000
5.315289,talking,70.400000,24.100000,119.200000,-0.000000,-1.700000,-0.500000
